2.004776454326902e-13, 2.799360456643171e-15
2.1689650027763167e-13, 3.5182243445954637e-15
2.3298677189121924e-13, 4.35482380474025e-15
2.4671425290529363e-13, 5.071624122331568e-15
2.4671425290529363e-13, 6.6721331703749496e-15
2.6312680200921745e-13, 8.133811765550685e-15
2.8603790836063925e-13, 1.022254011626374e-14
3.1769158813214127e-13, 1.3864741113175718e-14
3.528481443189383e-13, 1.8804626242508113e-14
3.8817372084845056e-13, 2.4739012096081843e-14
4.189640554677908e-13, 3.0621708063407265e-14
4.609088610246097e-13, 4.028534236276737e-14
4.927445875005145e-13, 4.836807725794435e-14
5.292984011344825e-13, 5.986953462930229e-14
5.65857904644983e-13, 7.188158537343368e-14
6.195462964957647e-13, 9.172759353897767e-14
6.751001876731781e-13, 1.1705294718724437e-13
7.148768021721701e-13, 1.3631976336187053e-13
7.642545084009641e-13, 1.6367056749070993e-13
8.170428133021602e-13, 1.9650895807103354e-13
8.651826266325412e-13, 2.288541664814256e-13
9.161588171878984e-13, 2.665233688582073e-13
9.747778586628961e-13, 3.1039289010844116e-13
1.0571295304605214e-12, 3.842012942531063e-13
1.1301471906255443e-12, 4.612863337661848e-13
1.2024579557431816e-12, 5.372136744278737e-13
1.3291687055059564e-12, 6.855346514061836e-13
1.4762578826276808e-12, 8.882381285139606e-13
1.6792057969669323e-12, 1.1864917037915492e-12
1.9561636898817298e-12, 1.6590250407957612e-12
2.1830276175684297e-12, 2.1170703709790765e-12
2.436201839200187e-12, 2.7015788462889576e-12
2.725230625250822e-12, 3.447466065731491e-12
3.1370738503829033e-12, 4.535421422424809e-12
3.492551525812034e-12, 5.613900433963222e-12
3.963223459335924e-12, 6.948831243470863e-12
4.339252657356093e-12, 7.849697867011372e-12
4.616893200371118e-12, 8.343024701392358e-12
5.006939886580408e-12, 8.601195589097432e-12
5.352777387634571e-12, 8.867355450783045e-12
6.030829467908028e-12, 9.424638605877434e-12
6.447388691647696e-12, 9.716279515771038e-12
6.762433378062436e-12, 9.424638605877434e-12
6.958802124795292e-12, 8.867355450783045e-12
7.075973351123087e-12, 8.21685990324076e-12
7.195117488310128e-12, 7.385541672084383e-12
7.264098410382169e-12, 6.53794370056124e-12
7.368811771580827e-12, 5.445395294937977e-12
7.404050593419688e-12, 3.664127592029281e-12
7.404050593419688e-12, 4.8696752516586314e-18
7.747339124901807e-12, 4.7960351010922565e-18
8.421919248537173e-12, 4.8696752516586314e-18
8.833447238481825e-12, 4.8696752516586314e-18
1.0538797531231138e-11, 4.8696752516586314e-18
1.094879635700177e-11, 4.723508550816496e-18
1.3250826382717331e-11, 4.581729145498426e-18
